Tweet,URL,Date
"These 5 great tools can save you from writing CSS code if you're a front-end developer

🧵👇🏻",https://twitter.com/Prathkum/status/1397865919221743617,2021-05-27 10:43:00+00:00
@MakadiaHarsh @excalidraw This is a great addition,https://twitter.com/Prathkum/status/1397862138287300611,2021-05-27 10:27:59+00:00
@Shweta2812_ It is deprecated I guess.,https://twitter.com/Prathkum/status/1397856371912056833,2021-05-27 10:05:04+00:00
"Useful sites for developers👇

➢ https://t.co/IJZhRef8MV
• Collection of free tools for developers

➢ https://t.co/2m1Ne42kJi
• An online code editor for interviews, troubleshooting, teaching &amp; more

➢ https://t.co/WJBl9XU8D9
• Useful tool for visualizing Graphs",https://twitter.com/Prathkum/status/1397855650290442242,2021-05-27 10:02:12+00:00
@suprabhasupi @chefnavi Soon 😅,https://twitter.com/Prathkum/status/1397853806340186117,2021-05-27 09:54:52+00:00
"@AlexandriasTech @ashindestad @KevinJPowell Thank you, Alex 🙏❤️",https://twitter.com/Prathkum/status/1397853576630661124,2021-05-27 09:53:58+00:00
@jasmourad @oliverjumpertz The best way 🌟,https://twitter.com/Prathkum/status/1397853361970376704,2021-05-27 09:53:07+00:00
@vphreak Twitter is little addictive 😅,https://twitter.com/Prathkum/status/1397830578582396928,2021-05-27 08:22:35+00:00
@oliverjumpertz I failed so many interviews but with every failure I progressively learned something new which now reduces my chances of failing in the future.,https://twitter.com/Prathkum/status/1397826593628721156,2021-05-27 08:06:44+00:00
@Paulister007 @VladPasca5 @jesss_codes One easy way to be consistent is love what you do.,https://twitter.com/Prathkum/status/1397825996040986628,2021-05-27 08:04:22+00:00
"Interesting question
Non-semantic elements are important as well for some general purpose. Also we can use them with some attributes to make maximum use of them.
Like &lt;span&gt; tag is not semantic but its important. 

https://t.co/vGM9bxDAoz",https://twitter.com/Prathkum/status/1397816743129616387,2021-05-27 07:27:36+00:00
@Amospelumi1 Thanks 😉,https://twitter.com/Prathkum/status/1397815573719945216,2021-05-27 07:22:57+00:00
"Some advantages of using semantic HTML

- Easy to maintain ⚙️
- More readable code 🧹
- Machine and Human friendly 🤝
- Increase accessibility ♿
- Importance SEO 🔍 https://t.co/kbQMK0PqfH",https://twitter.com/Prathkum/status/1397796955976192002,2021-05-27 06:08:58+00:00
"@Amospelumi1 Basically you're talking about copy pasting the code? 

In my opinion nothing wrong in that as far as you know what you're doing and what that code snippet do",https://twitter.com/Prathkum/status/1397794782206783491,2021-05-27 06:00:20+00:00
@edit_tweets Interact with other people in the comment section,https://twitter.com/Prathkum/status/1397794061835128834,2021-05-27 05:57:28+00:00
@Carlosmca44 Glad you like it ❤️🚀,https://twitter.com/Prathkum/status/1397793796729884674,2021-05-27 05:56:25+00:00
@ChadereNyore I was inactive,https://twitter.com/Prathkum/status/1397793637979725824,2021-05-27 05:55:47+00:00
"@SarcasTechie @itsmeshubhangii Thank you, Hitesh 🙏❤️",https://twitter.com/Prathkum/status/1397793569344135169,2021-05-27 05:55:31+00:00
@JuozasBen https://t.co/Jc8F5unmiK,https://twitter.com/Prathkum/status/1397793338359640070,2021-05-27 05:54:36+00:00
@JivanBhardwaj05 From YouTube. That's how I started 😉,https://twitter.com/Prathkum/status/1397792549624897536,2021-05-27 05:51:28+00:00
@ShreySo02441167 2077,https://twitter.com/Prathkum/status/1397792330682310658,2021-05-27 05:50:36+00:00
@CprlGeek @iamsegunajibola @FrancescoCiull4 @nirbhayvashisht @SimonHoiberg Thank you 🤩🙏,https://twitter.com/Prathkum/status/1397792290177830912,2021-05-27 05:50:26+00:00
@FarziWala Glad you like it. Neumorphism is simple and it looks great,https://twitter.com/Prathkum/status/1397792073382645760,2021-05-27 05:49:34+00:00
@Omodelist VS code is great. Just keep going,https://twitter.com/Prathkum/status/1397791572595331074,2021-05-27 05:47:35+00:00
@wizOfCodes 🤩🙏,https://twitter.com/Prathkum/status/1397790583763001350,2021-05-27 05:43:39+00:00
@algorithmpirate You can buy me one here on this link 😉 https://t.co/A96zucUANc,https://twitter.com/Prathkum/status/1397790440380796928,2021-05-27 05:43:05+00:00
This guy bought 10 coffees for me ☕😱 https://t.co/IDL8DuAfbw,https://twitter.com/Prathkum/status/1397782133968539648,2021-05-27 05:10:04+00:00
@mkarcioglujs Nice to know that you learned something new,https://twitter.com/Prathkum/status/1397780357307457536,2021-05-27 05:03:01+00:00
@ShafSpecs Glad you like those tips ❤️💡,https://twitter.com/Prathkum/status/1397780006055538690,2021-05-27 05:01:37+00:00
@vphreak HTML is so deep as well,https://twitter.com/Prathkum/status/1397779875625275392,2021-05-27 05:01:06+00:00
"10. Restrict iframe

https://t.co/ApAeGHa9EH",https://twitter.com/Prathkum/status/1397663862682497034,2021-05-26 21:20:06+00:00
"9. Make a skype call

https://t.co/baQjvHnPEn",https://twitter.com/Prathkum/status/1397663861310951433,2021-05-26 21:20:06+00:00
"8. Submit button as image

https://t.co/9khjFvSgxU",https://twitter.com/Prathkum/status/1397663859700289541,2021-05-26 21:20:06+00:00
"7. Send HTTP post request

https://t.co/tIZ3Gwt3Ji",https://twitter.com/Prathkum/status/1397663858538516490,2021-05-26 21:20:05+00:00
"6. Step attribute

https://t.co/3c8BFQkNM6",https://twitter.com/Prathkum/status/1397663857137627139,2021-05-26 21:20:05+00:00
"5. Input multiple emails

https://t.co/AYnr0emK1O",https://twitter.com/Prathkum/status/1397663855745159178,2021-05-26 21:20:05+00:00
"4. Capture image

https://t.co/qZje2OHsS7",https://twitter.com/Prathkum/status/1397663854205755396,2021-05-26 21:20:04+00:00
"3. Use translate attribute to keep you company name intact

https://t.co/6JPGZ2dTVr",https://twitter.com/Prathkum/status/1397663853081735168,2021-05-26 21:20:04+00:00
2. Types of list marks https://t.co/KBRS0V2x4B,https://twitter.com/Prathkum/status/1397663851538169863,2021-05-26 21:20:04+00:00
"1. Video thumbnail

https://t.co/vm7poEpDz8",https://twitter.com/Prathkum/status/1397663850317635585,2021-05-26 21:20:03+00:00
Cool things about HTML in this single thread 🧵👇🏻,https://twitter.com/Prathkum/status/1397663849449394180,2021-05-26 21:20:03+00:00
"@duhawalamurtaza Thanks for the kind words, Murtaza! I love creating content and helping other ❤️",https://twitter.com/Prathkum/status/1397624002898653186,2021-05-26 18:41:43+00:00
"@pande_siddharth Sure! And take it easy. Once you get used to, it all becomes cake walk",https://twitter.com/Prathkum/status/1397623766906138624,2021-05-26 18:40:47+00:00
@sankitasigdel I am happy to know that you liked it 😄,https://twitter.com/Prathkum/status/1397623481785741318,2021-05-26 18:39:39+00:00
@LeliMichael Haha! let me try it 😂,https://twitter.com/Prathkum/status/1397623262146797570,2021-05-26 18:38:46+00:00
@alpaca0984 Quite confusing question. If one know HTML and CSS then they should be able to build some basic websites,https://twitter.com/Prathkum/status/1397622773527179270,2021-05-26 18:36:50+00:00
@Rishabh07147212 I generally come across with them on the internet,https://twitter.com/Prathkum/status/1397622467988840449,2021-05-26 18:35:37+00:00
"@pande_siddharth Read this thread

https://t.co/RFhobTkA0D",https://twitter.com/Prathkum/status/1397622282957119492,2021-05-26 18:34:53+00:00
"@tokelo2011 Have you with basic stuff of CSS like background, layout and so on? If yes, you can start with JS right now",https://twitter.com/Prathkum/status/1397622136802402306,2021-05-26 18:34:18+00:00
"@dmokafa Thanks, Daniel ❤️🙏",https://twitter.com/Prathkum/status/1397621823227895810,2021-05-26 18:33:03+00:00
@pande_siddharth Not refresh but the component get re-render,https://twitter.com/Prathkum/status/1397621706848542720,2021-05-26 18:32:36+00:00
"@ANoorTech Thanks, Alizay! I have been putting content for 10 moths. You missed a lot of cool stuff 😉",https://twitter.com/Prathkum/status/1397621516297117696,2021-05-26 18:31:50+00:00
@2much_opoTBdope Glad to know that 🙏,https://twitter.com/Prathkum/status/1397621198310150147,2021-05-26 18:30:34+00:00
"@vishal304094 https://t.co/rrNBFHywPe 

https://t.co/aCQpjnHBUn",https://twitter.com/Prathkum/status/1397620584511524864,2021-05-26 18:28:08+00:00
@sailendrchettri Thank you ❤️,https://twitter.com/Prathkum/status/1397620307167375362,2021-05-26 18:27:02+00:00
@loganblangenois Thanks for sharing ❤️,https://twitter.com/Prathkum/status/1397620187302486017,2021-05-26 18:26:33+00:00
@asiedum1081 Check my threads. I have covered both of these topics,https://twitter.com/Prathkum/status/1397620058575163393,2021-05-26 18:26:03+00:00
@Vidhasia20 Great! CSS is not difficult rather its little tricky😉,https://twitter.com/Prathkum/status/1397619880061403136,2021-05-26 18:25:20+00:00
"@suprabhasupi Thanks, Suprabha! It just the matter of be consistent and provide some useful content",https://twitter.com/Prathkum/status/1397619654206525440,2021-05-26 18:24:26+00:00
@tadaspetra I have around 0.5 meter empty space between monitors and keyboard which I use to make notes and other stuff,https://twitter.com/Prathkum/status/1397619323812806656,2021-05-26 18:23:07+00:00
One year on twitter and it's been great for me 🌟,https://twitter.com/Prathkum/status/1397600777087057921,2021-05-26 17:09:26+00:00
@Tumisha11 Great art 🔥,https://twitter.com/Prathkum/status/1397587880139128839,2021-05-26 16:18:11+00:00
@vphreak Hooks are easy to learn as well,https://twitter.com/Prathkum/status/1397587541084164101,2021-05-26 16:16:50+00:00
@Mr_Bai007 Thank you 🙏❤️,https://twitter.com/Prathkum/status/1397587056675590144,2021-05-26 16:14:54+00:00
@MakadiaHarsh Thanks for adding 🙏❤️,https://twitter.com/Prathkum/status/1397586843042914308,2021-05-26 16:14:03+00:00
@veerendranath_p I learned it from various free resources on the internet,https://twitter.com/Prathkum/status/1397586665141456901,2021-05-26 16:13:21+00:00
@hrithwik_ Micro-blogging is great.,https://twitter.com/Prathkum/status/1397586035584897027,2021-05-26 16:10:51+00:00
@tech_update0 I love my work. That's the reason 😉,https://twitter.com/Prathkum/status/1397585903615238146,2021-05-26 16:10:19+00:00
@tadaspetra Oh alright!,https://twitter.com/Prathkum/status/1397585665345294340,2021-05-26 16:09:23+00:00
@lokeshkuswhah Thank you 🙏,https://twitter.com/Prathkum/status/1397585118764568586,2021-05-26 16:07:12+00:00
@itsmeshubhangii Yeah! 😉❤️,https://twitter.com/Prathkum/status/1397584930645766147,2021-05-26 16:06:27+00:00
"@MeetCoding @iamsegunajibola @TheJackForge @girl_whocode @jesss_codes @Inkuantum @AvniGupta_ Thank you, Meet ❤️🙏",https://twitter.com/Prathkum/status/1397584617121538052,2021-05-26 16:05:13+00:00
@NovaManish @nirbhayvashisht Appreciate it 😉,https://twitter.com/Prathkum/status/1397584441627746306,2021-05-26 16:04:31+00:00
"@tadaspetra Looks good, but why do you keep the monitor on the side?",https://twitter.com/Prathkum/status/1397567891172589569,2021-05-26 14:58:45+00:00
"5️⃣ Nodejsera Snippets

- More than 70 code snippets related to Node.js

🔗 https://t.co/xFPk3zHtAI https://t.co/5kNMsr3zOm",https://twitter.com/Prathkum/status/1397549349752778757,2021-05-26 13:45:04+00:00
"4️⃣ CSS Deck

- Collection of Awesome CSS and JS Creations to help out frontend developers and designers.

🔗 https://t.co/LcZYnipvCy https://t.co/vDAZHWv6C1",https://twitter.com/Prathkum/status/1397549348486107138,2021-05-26 13:45:04+00:00
"3️⃣ Little Snippets

- A free collection of HTML and CSS code snippets

🔗 https://t.co/qxAyA2wA6U https://t.co/Hrvkjm2kVb",https://twitter.com/Prathkum/status/1397549347177439234,2021-05-26 13:45:04+00:00
"2️⃣ Free Frontend

- Free hand-picked HTML, CSS and JavaScript (jQuery, React, Vue) code examples, tutorials and articles

🔗 https://t.co/2sIAm73EdZ https://t.co/otoA8arK1S",https://twitter.com/Prathkum/status/1397549345864552461,2021-05-26 13:45:03+00:00
"1️⃣ 30 Seconds of Code

- Short code snippets for all your development needs

🔗 https://t.co/91L4bAxkgF https://t.co/CFBwJSyyQW",https://twitter.com/Prathkum/status/1397549344677638148,2021-05-26 13:45:03+00:00
"5 great code snippet websites for every web developer and designer 

🧵👇🏻 https://t.co/DI4HaVgtLg",https://twitter.com/Prathkum/status/1397549343528398855,2021-05-26 13:45:03+00:00
@theblackwrist Keep going 🚀,https://twitter.com/Prathkum/status/1397527120243429378,2021-05-26 12:16:44+00:00
"@SachinKSingh_ @tdinh_me @aryxnsharma @RichaaVaid @jmoserr @heyblake @aaditsh Thanks, Sachin ❤️🙏",https://twitter.com/Prathkum/status/1397526810338856963,2021-05-26 12:15:31+00:00
@iamzilfa @iamsegunajibola @DThompsonDev @denicmarko Thank you❤️🙏,https://twitter.com/Prathkum/status/1397526543883149313,2021-05-26 12:14:27+00:00
"@eligarlo @Shirel_92 Congratulations, Eliahu 🥳🎉

But semicolon?",https://twitter.com/Prathkum/status/1397521546290204674,2021-05-26 11:54:35+00:00
"I think that's the basic intro of hooks. If you like it, share it with your connections, it means a lot to me ❤️ 

I'll catch you in my next thread on useReducder hook, until then peace out 😉",https://twitter.com/Prathkum/status/1397518408279904260,2021-05-26 11:42:07+00:00
"I have already covered the detailed explanation of useEffect hook in one of my threads

https://t.co/SClfiJIKTP",https://twitter.com/Prathkum/status/1397518407227031552,2021-05-26 11:42:07+00:00
"Hooks are broadly divided into two catrgories.

1. Basic hooks
   - useState
   - useEffect
   - useContext

2. Additional hooks
   - useReducer
   - useCallback
   - useMemo
   - useRef
   - useImperativeHandle
   - useLayoutEffect
   - useDebugValue",https://twitter.com/Prathkum/status/1397518406321123334,2021-05-26 11:42:07+00:00
"Be sure to add ""use"" keywords as prefix in the name of your custom hook. Without the use keyword, React wouldn't able to perform automatically error checking for you.",https://twitter.com/Prathkum/status/1397518405377347585,2021-05-26 11:42:07+00:00
"Here inside the useStateDuplicate hook, I just wrote the useState by doing so now our useStateDuplicate hook provide the functionality of useState hook https://t.co/F3mbVIzYIU",https://twitter.com/Prathkum/status/1397518403582054400,2021-05-26 11:42:06+00:00
"This is how useState hook works.

We can also create our custom hooks. Building our own Hooks lets us extract component logic into reusable functions.

Lets try to mimic useState hook 👇🏻",https://twitter.com/Prathkum/status/1397518402487472128,2021-05-26 11:42:06+00:00
"There is an other way to passing our initial state inside useState hook. Like this 👇🏻 

 📌 useState(() =&gt; 0);

This prevent running our useState hook every single time we render our component. Hence by passing the value like this can speed up our app performance https://t.co/sroQ5wGbAe",https://twitter.com/Prathkum/status/1397518401208262659,2021-05-26 11:42:06+00:00
"Though there is problem in updating the state using this method

setCurrentState(currentState + 1);

If you call setCurrentState function two times like this, it will still increase our counter by 1 (see attached image) https://t.co/yQRYOaSkKh",https://twitter.com/Prathkum/status/1397518400042283008,2021-05-26 11:42:05+00:00
"Similarly we can write functionalty for ""MINUS"" button https://t.co/D8LwIG11Vf",https://twitter.com/Prathkum/status/1397518398876266502,2021-05-26 11:42:05+00:00
"The other way of updating our state is passing a function inside setCurrentState function. 

The function that we pass inside setCurrentState will take one param which is nothing but the previous value of counter  

Something like this: https://t.co/eGRQhpsjLX",https://twitter.com/Prathkum/status/1397518397605392385,2021-05-26 11:42:05+00:00
"As now you can see, everytime I click the ""PLUS"" button my counter increases by one  (see attached video)

Here we are changing our counter(state) using setCurrentState(setState) function https://t.co/Pe9GKV5bu4",https://twitter.com/Prathkum/status/1397518396040916993,2021-05-26 11:42:04+00:00
"Here setCurrentState function comes into play

- We will write a handlePlusButton function in order to increase the counter by 1 every time user click plus button 

This is pretty easy just call the setCurrentState function and increase counter value just like this 🔽 https://t.co/ij96zit732",https://twitter.com/Prathkum/status/1397518394732294147,2021-05-26 11:42:04+00:00
"Now we want to increase our counter by one by user clicks on the ""PLUS"" button and decrease the value by one when user clicks on the ""MINUS"" button

Here value/counter is nothing but our current state which we want to change accordingly",https://twitter.com/Prathkum/status/1397518393767563266,2021-05-26 11:42:04+00:00
"Let's build a simple counter so that we can understand it effectively. 
Though, useState has a very powerful use from this small counters to handling the large forms 

Basic boilerplate code for counter 🔽 https://t.co/qdmQQrbZPI",https://twitter.com/Prathkum/status/1397518392547069955,2021-05-26 11:42:04+00:00
"Moving forward, lets destruct the return value

const [currentState, setCurrentState] = useState(0);

- currentState is the value of our current state
- setCurrentState is the function using which we can change current state value https://t.co/IzEH5nfN8J",https://twitter.com/Prathkum/status/1397518391343202307,2021-05-26 11:42:03+00:00
You can see the syntax of hooks are quite similar than typical function in React. We just need to pass the paramaters according to the acceptance of a particular hook,https://twitter.com/Prathkum/status/1397518390454099971,2021-05-26 11:42:03+00:00
"useState hook takes a parameter as initial value of state and return an array having two values 

- The first value is the current state
- The second value is the function that allow us to change our state

Let me show you the return value by printing it out on console 👇🏻 https://t.co/usFi4uzQ4Y",https://twitter.com/Prathkum/status/1397518389153832960,2021-05-26 11:42:03+00:00
"While working with any React hooks, first thing we need to do is to import it. https://t.co/WvhdkU4oPN",https://twitter.com/Prathkum/status/1397518387962687490,2021-05-26 11:42:02+00:00
"📌 Let's see what a hook looks like

Introduction to widely used React hook - useState 🔽",https://twitter.com/Prathkum/status/1397518387128029185,2021-05-26 11:42:02+00:00
"📌 Some points to consider while working with hooks

- Don’t call Hooks inside loops, conditions, or nested functions
- Call hooks from React function components",https://twitter.com/Prathkum/status/1397518386163240960,2021-05-26 11:42:02+00:00
"📌 Hooks are backwards-compatible

Backwards compatiblity is the characterstic of a technology that allows for  for interoperability with an older legacy system. Hence hooks don’t contain any breaking changes.",https://twitter.com/Prathkum/status/1397518383785127938,2021-05-26 11:42:01+00:00
"📌 What exactly hooks are?

- We can consider hooks as a JavaScript functions which takes some parameter and return something accordingly. But they servers some complex functionality like managining state and other React features",https://twitter.com/Prathkum/status/1397518382853992449,2021-05-26 11:42:01+00:00
Starting with the discussion on some key point about React hooks 👇🏻,https://twitter.com/Prathkum/status/1397518382015123458,2021-05-26 11:42:01+00:00
"Introduction to React Hooks ↪️ 

Hooks let you manage state and other React feature without writing the class component. It was first introduced in React 16.8

Let us try to understand it in more detail 🧵👇🏻 https://t.co/EHKgri1YS5",https://twitter.com/Prathkum/status/1397518380853235713,2021-05-26 11:42:01+00:00
@AfrimAvmedoski Working on it,https://twitter.com/Prathkum/status/1397515618258067456,2021-05-26 11:31:02+00:00
@Mistur_kkfash Glad to know that you like my stuff,https://twitter.com/Prathkum/status/1397514747323420674,2021-05-26 11:27:34+00:00
@DininFiliya @IbraheemJibo @IAmSoosy @FauxyCoder But it looks quite tough 😅,https://twitter.com/Prathkum/status/1397514607992864768,2021-05-26 11:27:01+00:00
@lilkioko Ohh now I got it,https://twitter.com/Prathkum/status/1397513769899622402,2021-05-26 11:23:41+00:00
@lilkioko @Shivangi_1245 Thanks for sharing❤️🙏,https://twitter.com/Prathkum/status/1397513569151840261,2021-05-26 11:22:54+00:00
"@csaba_kissi Thanks, Csaba! Your support is incredible 😍",https://twitter.com/Prathkum/status/1397504439729025025,2021-05-26 10:46:37+00:00
"@oliverjumpertz I love this thread, Oliver 🔥

A friend of mine is learning Git and GitHub these days, it can be useful for him @souravjain540",https://twitter.com/Prathkum/status/1397489711304757248,2021-05-26 09:48:05+00:00
"Ok I made my page on buy me a coffee. A lot of people liked my handmade notes. You can support me at the following link 🥰

🔗https://t.co/A96zucUANc",https://twitter.com/Prathkum/status/1397487182500139010,2021-05-26 09:38:03+00:00
@MrConerMurphy Yup! Although I never use one but they exists,https://twitter.com/Prathkum/status/1397482994282029056,2021-05-26 09:21:24+00:00
"@MrConerMurphy Ahh these are pure CSS libraries. Like ""animate .style"".

You just need to add the class name and that's it

https://t.co/uY8xDjev4X https://t.co/iub8Iu6QY3",https://twitter.com/Prathkum/status/1397482394601484289,2021-05-26 09:19:01+00:00
@SarcasTechie Thanks for sharing 🚀,https://twitter.com/Prathkum/status/1397481395014946816,2021-05-26 09:15:03+00:00
@ellienndea Happy to know that you like it,https://twitter.com/Prathkum/status/1397481216643792901,2021-05-26 09:14:20+00:00
"@MrConerMurphy Glad you like it. We can also use CSS animation libraries, they can save us a lot of time and efforts",https://twitter.com/Prathkum/status/1397481022363631616,2021-05-26 09:13:34+00:00
@JanaSunrise https://t.co/t5YLqKX2R9,https://twitter.com/Prathkum/status/1397480798664630278,2021-05-26 09:12:40+00:00
@BalveerBhatia1 Thank you,https://twitter.com/Prathkum/status/1397480065177317377,2021-05-26 09:09:46+00:00
"@MillenniumPhal1 @iamsegunajibola @AnnaJMcDougall @DThompsonDev @denicmarko @_georgemoller Thank you, Phil 🙏❤️",https://twitter.com/Prathkum/status/1397442168801751041,2021-05-26 06:39:10+00:00
"@imydk22 I think you missed it. 

https://t.co/5m0NG8CCFq",https://twitter.com/Prathkum/status/1397441791754788869,2021-05-26 06:37:41+00:00
@ellienndea @lilkioko Here is the full tutorial thread. https://t.co/EeIQtkFYbz,https://twitter.com/Prathkum/status/1397441598984581121,2021-05-26 06:36:55+00:00
"@SarvaiyaRahil @iamsegunajibola @nachoiacovino @catalinmpit @ASpittel @EmmaBostian Thank you, Rahil 🙏❤️",https://twitter.com/Prathkum/status/1397440959449731072,2021-05-26 06:34:22+00:00
@lilkioko Looking great! I am wondering you made so much progress on the very first day,https://twitter.com/Prathkum/status/1397440749214392321,2021-05-26 06:33:32+00:00
@cleverdesigner_ @the_dakshsethi I love twitter ❤️😉,https://twitter.com/Prathkum/status/1397440214767792128,2021-05-26 06:31:25+00:00
"Web development is all about exploration 🚀

HTML - Easy but there are a lot of cool tags and attributes

CSS - A matter of practice. The more you play with it, the more you become an expert

JavaScript - World's deepest thing. Its interesting you never get bored",https://twitter.com/Prathkum/status/1397383980576505856,2021-05-26 02:47:57+00:00
@hitman_js Nope! Its working,https://twitter.com/Prathkum/status/1397380975823233025,2021-05-26 02:36:01+00:00
@xantosromero 🙏❤️,https://twitter.com/Prathkum/status/1397380802820726785,2021-05-26 02:35:20+00:00
"@vponamariov Was just answering your question. I attached the tweet for supporting my point.

P.S. that tweet doing super well so I don't need shameless plugs 😜",https://twitter.com/Prathkum/status/1397380297004515332,2021-05-26 02:33:19+00:00
@JonathanGossage Its quite important from UX point of view. Also creating it is not so time consuming and it establish extra layer of interaction between user and site.,https://twitter.com/Prathkum/status/1397379499063353344,2021-05-26 02:30:09+00:00
"@vphreak Thank you so much, Paul❤️🙏

I found your profile recently. You're an awesome guy 😉",https://twitter.com/Prathkum/status/1397378713965137923,2021-05-26 02:27:02+00:00
"@vponamariov Because they can make our life easier. Like this thread of mine, I am covering some of the major topics of CSS

https://t.co/Nn1V5MpAfY",https://twitter.com/Prathkum/status/1397281108148973568,2021-05-25 19:59:11+00:00
@Hi_KHRaza @pisaskas I reply on DM as well but most of the time either I don't get the point or questions are little premature. And sometimes its really hard for me to keep up with all the DMs are notifications as they are too much. I hope you don't mind if I accidently missed your DM😅,https://twitter.com/Prathkum/status/1397278347219009536,2021-05-25 19:48:12+00:00
"5️⃣ JavaScript Learning Resources

- A tiny list limited to the best JavaScript Learning Resources

🔗 https://t.co/CUCBjfJEcY https://t.co/QcVmbmcnWz",https://twitter.com/Prathkum/status/1397277810079698946,2021-05-25 19:46:04+00:00
"4️⃣ Handmade notes

- HTML, CSS and JavaScript handwritten cheat sheets you💖

🔗 https://t.co/Kv8IuMwpQQ https://t.co/KzUTqCMJV5",https://twitter.com/Prathkum/status/1397277808469192706,2021-05-25 19:46:04+00:00
"3️⃣ Project based learning

- Curated list of project-based tutorials

🔗 https://t.co/kIojOPBbIY https://t.co/Fcf68iXlAp",https://twitter.com/Prathkum/status/1397277807231766531,2021-05-25 19:46:04+00:00
"2️⃣ Microsoft web dev course

- This is a super cool GitHub repo by Microsoft for learning web development for beginners

🔗 https://t.co/EKv4oZmDcC https://t.co/yJBFBTptWy",https://twitter.com/Prathkum/status/1397277805860245504,2021-05-25 19:46:03+00:00
"1️⃣ JavaScript questions

- A long list of (advanced) JavaScript questions, and their explanations

🔗 https://t.co/UvEl1Esvh3 https://t.co/L1mraEQXSJ",https://twitter.com/Prathkum/status/1397277804291575815,2021-05-25 19:46:03+00:00
"5 GitHub repositories for you if you're learning HTML, CSS and JavaScript

🧵👇🏻",https://twitter.com/Prathkum/status/1397277803490516998,2021-05-25 19:46:03+00:00
@neshizo We are good friends and we met on Twitter,https://twitter.com/Prathkum/status/1397276714720403460,2021-05-25 19:41:43+00:00
@usmanarif460 @_SudiptaPradhan I am writing it 😉,https://twitter.com/Prathkum/status/1397276511846109186,2021-05-25 19:40:55+00:00
@_SudiptaPradhan https://t.co/b5ZVgi4tOe,https://twitter.com/Prathkum/status/1397276385505251333,2021-05-25 19:40:25+00:00
"@_SudiptaPradhan Ok tell me the specific topic or resource you're looking for.

You can also do advance search. For example, if you're looking for box model concept, simply search

(from:prathkum) CSS box model",https://twitter.com/Prathkum/status/1397269733720805376,2021-05-25 19:13:59+00:00
@EddyVinckk Political issues. But banning twitter is definitely not a good option.,https://twitter.com/Prathkum/status/1397268956583383043,2021-05-25 19:10:53+00:00
@Hi_KHRaza Bookmark them and enjoy them later 😉,https://twitter.com/Prathkum/status/1397268476620775426,2021-05-25 19:08:59+00:00
@themarcba https://t.co/CL20E9OLxl,https://twitter.com/Prathkum/status/1397268133572845572,2021-05-25 19:07:37+00:00
@Busaryoh https://t.co/QOBy0slHhW,https://twitter.com/Prathkum/status/1397267979545440258,2021-05-25 19:07:00+00:00
@themorning_owl That's too much 😅,https://twitter.com/Prathkum/status/1397243420607926275,2021-05-25 17:29:25+00:00
"@senorTeNecesito Thank you! 

I know a website but don't know how good it is. You can try https://t.co/Gz52PBkTUy",https://twitter.com/Prathkum/status/1397243357005553674,2021-05-25 17:29:10+00:00
"@manishpriyap @HackerEarth @Sugandh22 @manthanp18 @ashutoshaneja @akshayvarshney6 @sarikaverma84 Thank you, Manish ❤️🙏",https://twitter.com/Prathkum/status/1397243073445380099,2021-05-25 17:28:02+00:00
"@Shivam_priyansh @Dhanush_Xen @PrasoonPratham Thanks, Windy ❤️🙏",https://twitter.com/Prathkum/status/1397242761586298896,2021-05-25 17:26:48+00:00
@KristofNewfort https://t.co/bEx4SYdKmy,https://twitter.com/Prathkum/status/1397242632980606977,2021-05-25 17:26:17+00:00
@IAm_Chandan17 Ahh! Thank you very much ❤️🙏,https://twitter.com/Prathkum/status/1397241840471093256,2021-05-25 17:23:08+00:00
@designcoursecom Hope that era will come soon. Decision of banning twitter India will affect not only the content creators but also a lot of employees. Really worthless,https://twitter.com/Prathkum/status/1397240057099132946,2021-05-25 17:16:03+00:00
@Technophille Glad you love it ❤️🙏,https://twitter.com/Prathkum/status/1397238919373201408,2021-05-25 17:11:32+00:00
@Akinniyi_Tolu_J Thank you,https://twitter.com/Prathkum/status/1397238768546025476,2021-05-25 17:10:56+00:00
@_georgemoller I don't know the specific resource right now but I'll get back to you if I get something good.,https://twitter.com/Prathkum/status/1397238730109374470,2021-05-25 17:10:47+00:00
@Sarthaksavvy Thank you ❤️🙏,https://twitter.com/Prathkum/status/1397238538052284425,2021-05-25 17:10:01+00:00
"@Ragen_Aduma Yes you can ads an ""i"" button",https://twitter.com/Prathkum/status/1397237872122605568,2021-05-25 17:07:22+00:00
@naterealmusicnf @DThompsonDev @PrasoonPratham Chances are less. Lets see!,https://twitter.com/Prathkum/status/1397237000735019009,2021-05-25 17:03:55+00:00
@ppranav06 Yup! No official announcement so far.,https://twitter.com/Prathkum/status/1397236147013697551,2021-05-25 17:00:31+00:00
@oliverjumpertz Sounds like a good plan 😂 But I really love twitter ❤️🥺,https://twitter.com/Prathkum/status/1397235833254682629,2021-05-25 16:59:16+00:00
@designcoursecom They make an impact in the community. Atleast they can stay away from tech twitter.,https://twitter.com/Prathkum/status/1397235525472374785,2021-05-25 16:58:03+00:00
@csaba_kissi @RickHunter7 Some political issues and they are planning to ban this amazing platform.,https://twitter.com/Prathkum/status/1397235235503419393,2021-05-25 16:56:54+00:00
@RickHunter7 Nice plan 😂,https://twitter.com/Prathkum/status/1397235086718865411,2021-05-25 16:56:18+00:00
@rohitwritescode Glad you like it 🙏❤️,https://twitter.com/Prathkum/status/1397234906997067781,2021-05-25 16:55:35+00:00
